cod,bairro,pop,renda_total,renda_pc,pct_negra,pct_branca
431490205000650,Menino-Deus,527.0,1223029.0,2320.738140417457,7.400379506641366,92.40986717267552
431490205000651,Menino-Deus,363.0,693069.0,1909.280991735537,7.7134986225895315,91.46005509641874
431490205000652,Menino-Deus,696.0,2122292.0,3049.270114942529,6.321839080459771,93.67816091954023
431490205000653,Menino-Deus,440.0,1557694.0,3540.2136363636364,2.272727272727273,96.5909090909091
431490205000654,Menino-Deus,514.0,1365062.0,2655.7626459143967,6.031128404669261,93.77431906614785
431490205000655,Menino-Deus,618.0,2109848.0,3413.9935275080907,3.7216828478964405,95.63106796116504
431490205000656,Menino-Deus,557.0,1332891.0,2392.9820466786355,5.9245960502693,94.0754039497307
431490205000669,Menino-Deus,564.0,1798914.0,3189.563829787234,6.560283687943262,93.08510638297872
431490205000670,Menino-Deus,488.0,1142563.0,2341.31762295082,11.68032786885246,88.11475409836066
431490205000671,Menino-Deus,510.0,1196156.0,2345.4039215686275,5.098039215686274,94.90196078431372
431490205000672,Menino-Deus,645.0,1761976.0,2731.7457364341085,21.86046511627907,77.82945736434108
431490205000673,Menino-Deus,893.0,2972107.0,3328.2273236282194,7.502799552071669,92.04927211646137
431490205000674,Medianeira,351.0,545916.0,1555.3162393162393,12.535612535612536,87.17948717948718
431490205000675,Medianeira,569.0,813017.0,1428.8523725834798,8.611599297012303,91.3884007029877
431490205000676,Medianeira,542.0,667215.0,1231.0239852398524,17.15867158671587,82.65682656826569
431490205000677,Medianeira,593.0,1404949.0,2369.222596964587,10.961214165261383,87.68971332209107
431490205000678,Medianeira,463.0,598938.0,1293.6025917926565,10.799136069114471,89.20086393088553
431490205000679,Medianeira,345.0,606984.0,1759.3739130434783,9.565217391304348,90.14492753623189
431490205000680,Medianeira,596.0,686604.0,1152.020134228188,9.731543624161073,89.76510067114094
431490205000681,Medianeira,827.0,1956568.0,2365.86215235792,8.222490931076178,91.17291414752115
431490205000682,Medianeira,502.0,404481.0,805.7390438247012,24.10358565737052,75.4980079681275
431490205000683,Medianeira,896.0,1036062.0,1156.3191964285713,24.553571428571427,75.22321428571429
431490205000684,Medianeira,496.0,457551.0,922.4818548387096,30.241935483870968,68.95161290322581
431490205000685,Medianeira,824.0,758951.0,921.0570388349514,30.70388349514563,69.1747572815534
431490205000686,Medianeira,696.0,885097.0,1271.691091954023,18.39080459770115,81.03448275862068
431490205000687,Medianeira,850.0,1213283.0,1427.3917647058825,17.058823529411764,82.70588235294117
431490205000688,Medianeira,363.0,324450.0,893.801652892562,37.1900826446281,62.8099173553719
431490205000689,Medianeira,617.0,1110260.0,1799.448946515397,9.076175040518638,90.27552674230147
431490205000690,Medianeira,883.0,1003065.0,1135.973952434881,21.404303510758776,77.46319365798414
431490205000691,Medianeira,351.0,864901.0,2464.105413105413,9.401709401709402,90.5982905982906
431490205000692,Medianeira,804.0,1211210.0,1506.4800995024875,12.437810945273633,87.43781094527363
431490205000693,Santa Teresa,413.0,1061810.0,2570.9685230024215,10.16949152542373,89.83050847457628
431490205000694,Santa Teresa,344.0,764982.0,2223.7848837209303,14.534883720930234,85.46511627906976
431490205000695,Santa Teresa,410.0,850381.0,2074.1,8.780487804878048,90.2439024390244
431490205000696,Santa Teresa,661.0,2676319.0,4048.894099848714,9.379727685325264,90.3177004538578
431490205000697,Santa Teresa,844.0,2373448.0,2812.142180094787,9.95260663507109,89.81042654028435
431490205000698,Santa Teresa,999.0,302793.0,303.0960960960961,46.346346346346344,52.552552552552555
431490205000699,Santa Teresa,365.0,1630319.0,4466.627397260274,9.04109589041096,90.95890410958904
431490205000700,Santa Teresa,136.0,0,,25.0,75.0
431490205000701,Santa Teresa,129.0,0,,20.155038759689923,79.84496124031007
431490205000702,Santa Teresa,866.0,491208.0,567.214780600462,36.027713625866056,63.74133949191686
431490205000703,Santa Teresa,966.0,421514.0,436.34989648033127,37.78467908902691,62.11180124223602
431490205000704,Santa Teresa,768.0,293824.0,382.5833333333333,58.463541666666664,39.97395833333333
431490205000705,Santa Teresa,737.0,891418.0,1209.5223880597016,22.388059701492537,77.47625508819539
431490205000706,Santa Teresa,692.0,269895.0,390.021676300578,22.976878612716764,75.57803468208093
431490205000707,Santa Teresa,862.0,342222.0,397.0092807424594,46.17169373549884,49.651972157772626
431490205000708,Santa Teresa,590.0,360979.0,611.828813559322,37.96610169491525,60.33898305084746
431490205000709,Santa Teresa,279.0,693509.0,2485.695340501792,13.620071684587815,86.02150537634408
431490205000710,Santa Teresa,544.0,360733.0,663.1121323529412,59.55882352941176,38.970588235294116
431490205000711,Santa Teresa,261.0,216809.0,830.6858237547892,33.33333333333333,65.51724137931035
431490205000712,Santa Teresa,843.0,441867.0,524.1601423487544,39.383155397390276,60.26097271648872
431490205000713,Santa Teresa,552.0,731322.0,1324.858695652174,16.847826086956523,82.78985507246377
431490205000714,Santa Teresa,822.0,350573.0,426.48783454987836,34.79318734793188,65.08515815085158
431490205000715,Santa Teresa,944.0,365882.0,387.5868644067797,52.01271186440678,47.66949152542373
431490205000716,Santa Teresa,1069.0,498959.0,466.7530402245089,38.16651075771749,61.64639850327409
431490205000717,Santa Teresa,462.0,172395.0,373.14935064935065,49.134199134199136,50.21645021645021
431490205000718,Santa Teresa,831.0,294334.0,354.19253910950664,33.092659446450064,63.1768953068592
431490205000719,Santa Teresa,1224.0,472688.0,386.1830065359477,47.467320261437905,51.143790849673195
431490205000720,Santa Teresa,673.0,250550.0,372.2882615156018,38.632986627043095,61.36701337295691
431490205000721,Santa Teresa,833.0,1223725.0,1469.0576230492197,17.88715486194478,82.11284513805522
431490205000722,Santa Teresa,810.0,1465667.0,1809.4654320987654,11.358024691358025,86.91358024691358
431490205000723,Santa Teresa,250.0,442495.0,1769.98,22.8,77.2
431490205000724,Santa Teresa,604.0,967945.0,1602.5579470198675,15.894039735099339,83.6092715231788
431490205000725,Santa Teresa,439.0,161116.0,367.0068337129841,48.9749430523918,50.79726651480638
431490205000726,Santa Teresa,894.0,999982.0,1118.5480984340045,18.120805369127517,81.87919463087249
431490205000727,Santa Teresa,599.0,295106.0,492.6644407345576,51.08514190317195,48.74791318864774
431490205000728,Santa Teresa,323.0,121221.0,375.297213622291,39.93808049535604,58.51393188854489
431490205000738,Santa Teresa,622.0,385770.0,620.2090032154341,24.758842443729904,73.47266881028939
431490205000739,Santa Teresa,654.0,254265.0,388.7844036697248,44.03669724770643,55.96330275229357
431490205000740,Santa Teresa,801.0,946616.0,1181.792759051186,22.22222222222222,77.15355805243446
431490205000741,Santa Teresa,800.0,531292.0,664.115,38.25,61.75000000000001
431490205000742,Santa Teresa,959.0,321096.0,334.8237747653806,42.231491136600624,57.0385818561001
431490205000743,Santa Teresa,944.0,306857.0,325.0603813559322,39.30084745762712,59.53389830508474
431490205000744,Santa Teresa,850.0,598781.0,704.4482352941177,21.058823529411764,77.41176470588236
431490205000745,Santa Teresa,807.0,280326.0,347.36802973977694,39.03345724907063,59.603469640644356
431490205000746,Santa Teresa,1003.0,390560.0,389.39182452642075,37.587238285144565,60.019940179461614
431490205000747,Santa Teresa,370.0,187357.0,506.3702702702703,27.56756756756757,69.1891891891892
431490205000748,Santa Teresa,507.0,424148.0,836.5838264299803,31.163708086785007,67.0611439842209
431490205000749,Santa Teresa,662.0,1686272.0,2547.238670694864,12.688821752265861,86.404833836858
431490205000750,Santa Teresa,1191.0,332804.0,279.4324097397145,46.85138539042821,52.39294710327456
431490205000751,Santa Teresa,958.0,1784385.0,1862.6148225469728,11.377870563674323,88.20459290187893
431490205000752,Cristal,407.0,1124322.0,2762.4619164619166,7.862407862407863,91.64619164619164
431490205000753,Cristal,461.0,668764.0,1450.6811279826463,12.79826464208243,86.76789587852495
431490205000754,Cristal,588.0,1334000.0,2268.707482993197,13.095238095238097,85.54421768707483
431490205000755,Cristal,603.0,773818.0,1283.280265339967,20.066334991708125,79.43615257048093
431490205000756,Cristal,654.0,925542.0,1415.2018348623853,17.12538226299694,82.56880733944955
431490205000757,Cristal,581.0,1500347.0,2582.352839931153,14.113597246127366,85.37005163511188
431490205000758,Cristal,483.0,626115.0,1296.304347826087,20.082815734989648,79.29606625258799
